Index,City,Country
54227,46266,113
54228,3017,79
54229,24460,7
54230,1449,134
54231,14668,82
54232,2557,2
54233,41036,118
54234,37515,89
54235,3172,192
54236,17615,197
54237,20200,137
54238,38159,39
54239,19078,59
54240,2723,131
54241,22480,180
54242,14236,65
54243,33808,50
54244,14581,5
54245,2365,73
54246,22652,101
54247,17057,158
54248,18553,55
54249,17071,94
54250,31350,238
54251,38183,229
54252,2991,21
54253,10339,74
54254,15482,123
54255,29382,144
54256,8506,0
54257,39905,164
54258,12106,203
54259,28847,161
54260,40322,242
54261,38041,92
54262,40236,112
54263,37298,206
54264,14341,108
54265,39809,142
54266,11038,45
54267,29215,17
54268,15838,197
54269,40399,180
54270,3292,237
54271,38868,113
54272,43047,190
54273,36731,105
54274,23886,100
54275,44821,98
54276,43107,119
54277,43012,53
54278,35782,1
54279,17718,212
54280,43579,167
54281,21146,125
54282,33166,48
54283,21213,205
54284,39905,157
54285,3256,122
54286,6297,195
54287,1140,173
54288,10396,12
54289,46977,105
54290,17896,114
54291,25086,70
54292,30209,68
54293,39108,65
54294,25197,191
54295,1453,228
54296,27560,122
54297,6843,13
54298,28186,183
54299,6304,138
54300,8344,186
54301,41630,168
54302,19728,114
54303,23636,101
54304,5831,186
54305,9129,211
54306,12647,214
54307,11666,217
54308,2120,217
54309,32545,29
54310,48625,47
54311,42216,240
54312,10824,103
54313,10576,128
54314,11203,98
54315,43756,139
54316,20718,174
54317,16251,130
54318,38146,1
54319,757,173
54320,44440,34
54321,1973,131
54322,42687,114
54323,33193,88
54324,23448,79
54325,42237,220
54326,36580,181
54327,47344,109
54328,30841,114
54329,40377,225
54330,23027,96
54331,37364,119
54332,5223,241
54333,12282,114
54334,45929,140
54335,2733,184
54336,46398,100
54337,15137,131
54338,26761,128
54339,32397,223
54340,45327,147
54341,20054,236
54342,18204,28
54343,25256,72
54344,9339,133
54345,16331,14
54346,25269,238
54347,3276,75
54348,4092,145
54349,18804,96
54350,48055,238
54351,9073,139
54352,47509,213
54353,14552,97
54354,7520,130
54355,30029,101
54356,18142,153
54357,15907,221
54358,3412,176
54359,35024,230
54360,44541,24
54361,9768,38
54362,19255,27
54363,3713,29
54364,48076,165
54365,43192,156
54366,47105,218
54367,28489,195
54368,41804,13
54369,22979,234
54370,40443,233
54371,18515,117
54372,35451,76
54373,42623,145
54374,4043,163
54375,12505,73
54376,15050,183
54377,6121,164
54378,9646,190
54379,209,242
54380,200,183
54381,35274,73
54382,21880,117
54383,28314,16
54384,48200,150
54385,31594,26
54386,39237,100
54387,4631,14
54388,11110,31
54389,11493,50
54390,1347,202
54391,5140,2
54392,35506,83
54393,23534,84
54394,3605,36
54395,10339,163
54396,23310,207
54397,12975,59
54398,10562,91
54399,30550,236
54400,41697,50
54401,14181,165
54402,43039,58
54403,43289,237
54404,6051,114
54405,8575,84
54406,40225,49
54407,21247,210
54408,12750,111
54409,22128,29
54410,12267,209
54411,229,26
54412,41082,57
54413,25179,225
54414,38096,199
54415,635,100
54416,14720,1
54417,36312,224
54418,3337,212
54419,2760,198
54420,20387,100
54421,21290,24
54422,16213,108
54423,35021,81
54424,2850,108
54425,48059,37
54426,36425,185
54427,16494,206
54428,24826,4
54429,28821,110
54430,2193,130
54431,1232,143
54432,32513,116
54433,24569,241
54434,15458,33
54435,134,107
54436,32030,221
54437,12720,141
54438,10901,200
54439,11258,118
54440,38183,46
54441,33744,71
54442,809,216
54443,16108,214
54444,33542,5
54445,24362,70
54446,17944,173
54447,495,171
54448,28622,63
54449,38493,89
54450,36750,137
54451,44650,46
54452,43320,80
54453,31824,57
54454,38013,137
54455,10679,40
54456,9748,141
54457,4148,54
54458,43541,92
54459,34225,50
54460,48935,130
54461,16906,65
54462,38781,20
54463,22091,60
54464,17880,215
54465,39930,143
54466,36235,53
54467,38158,188
54468,30607,86
54469,23096,196
54470,8412,19
54471,39736,168
54472,20530,239
54473,2194,138
54474,45575,92
54475,8701,143
54476,32189,61
54477,14025,26
54478,15422,193
54479,35343,208
54480,34501,4
54481,33224,0
54482,23778,129
54483,14967,176
54484,8407,210
54485,2635,149
54486,28678,106
54487,12939,6
54488,41537,31
54489,25670,100
54490,40154,13
54491,17729,34
54492,28894,200
54493,38189,97
54494,8855,52
54495,7796,29
54496,14710,169
54497,47301,228
54498,39708,142
54499,29068,34
54500,6116,182
54501,9600,70
54502,34359,203
54503,38701,151
54504,11686,24
54505,41414,156
54506,26699,211
54507,25978,200
54508,24071,72
54509,37661,236
54510,26965,22
54511,12236,229
54512,2434,191
54513,23671,183
54514,24350,209
54515,7099,35
54516,28253,219
54517,37266,210
54518,35326,107
54519,361,114
54520,3490,136
54521,30042,224
54522,4299,222
54523,23820,178
54524,39687,191
54525,5434,127
54526,2056,234
54527,17208,2
54528,44967,117
54529,32232,188
54530,44041,142
54531,3639,108
54532,15401,26
54533,41730,11
54534,39111,186
54535,47476,29
54536,41096,113
54537,41366,49
54538,16867,88
54539,44384,36
54540,2444,124
54541,29180,179
54542,15689,114
54543,44621,102
54544,47530,209
54545,14857,210
54546,36118,160
54547,21351,108
54548,37905,123
54549,32335,53
54550,11117,185
54551,14832,231
54552,29106,175
54553,44313,211
54554,30790,215
54555,17797,233
54556,13280,4
54557,21210,91
54558,32713,54
54559,40132,4
54560,46065,162
54561,15316,103
54562,37305,171
54563,21743,63
54564,16982,196
54565,1580,32
54566,22692,230
54567,23750,189
54568,32916,106
54569,39681,168
54570,17385,92
54571,41084,113
54572,12448,26
54573,45609,233
54574,29188,133
54575,45264,131
54576,2616,200
54577,20224,138
54578,37397,121
54579,28420,134
54580,7334,222
54581,17605,146
54582,8194,18
54583,1171,29
54584,14494,39
54585,19416,60
54586,4583,180
54587,4107,66
54588,14529,43
54589,11143,28
54590,41543,5
54591,10605,65
54592,43147,222
54593,47351,94
54594,36342,71
54595,9065,126
54596,27976,100
54597,39381,181
54598,42467,126
54599,521,20
54600,42493,86
54601,16796,45
54602,10109,217
54603,39400,190
54604,17937,162
54605,18042,109
54606,16234,168
54607,7042,64
54608,24795,227
54609,5392,96
54610,35649,114
54611,34566,162
54612,34078,168
54613,32010,185
54614,23163,64
54615,34344,77
54616,47006,97
54617,37940,69
54618,21551,26
54619,17264,201
54620,37490,242
54621,695,238
54622,2289,217
54623,33908,207
54624,41314,102
54625,37932,82
54626,42417,93
54627,1911,209
54628,21069,85
54629,8819,42
54630,45767,212
54631,25549,52
54632,31106,182
54633,20226,122
54634,3926,191
54635,4312,215
54636,21510,223
54637,48923,46
54638,13620,142
54639,5322,221
54640,22628,209
54641,3453,133
54642,43427,102
54643,33316,126
54644,44525,163
54645,23330,133
54646,6139,161
54647,3495,76
54648,30141,53
54649,735,9
54650,38727,81
54651,37681,14
54652,23621,191
54653,33456,47
54654,7954,94
54655,48567,161
54656,42422,10
54657,29940,221
54658,7025,29
54659,30053,53
54660,46338,115
54661,40490,125
54662,17488,35
54663,42900,162
54664,20558,94
54665,41404,45
54666,46062,69
54667,37498,208
54668,4091,64
54669,11222,200
54670,43826,161
54671,28775,130
54672,1045,104
54673,42020,206
54674,36968,38
54675,2223,89
54676,39558,77
54677,6702,184
54678,27578,66
54679,43457,34
54680,940,240
54681,43796,144
54682,39907,208
54683,21033,113
54684,6958,150
54685,15582,16
54686,18161,173
54687,43543,181
54688,6394,136
54689,3449,84
54690,49014,175
54691,13217,41
54692,40874,126
54693,31728,67
54694,13156,171
54695,46820,90
54696,8588,212
54697,9574,223
54698,15912,187
54699,35828,226
54700,6565,156
54701,3474,104
54702,9893,126
54703,39191,93
54704,45941,93
54705,43140,57
54706,5686,237
54707,28032,223
54708,23324,81
54709,26928,43
54710,12891,211
54711,16794,74
54712,19179,159
54713,3495,234
54714,42554,134
54715,1163,224
54716,7735,65
54717,16186,166
54718,10997,239
54719,21497,36
54720,10354,171
54721,6188,52
54722,45677,115
54723,11083,206
54724,8266,240
54725,12441,52
54726,36044,116
54727,25464,116
54728,26972,36
54729,13709,116
54730,25373,171
54731,22876,201
54732,8346,127
54733,310,202
54734,35421,53
54735,918,123
54736,38691,204
54737,19771,78
54738,27438,84
54739,2617,107
54740,44692,242
54741,41729,131
54742,41295,230
54743,44865,178
54744,20510,93
54745,11656,221
54746,39113,7
54747,48896,232
54748,33897,213
54749,43523,224
54750,42645,35
54751,36771,74
54752,17126,90
54753,38928,114
54754,8988,10
54755,35461,38
54756,6840,82
54757,12109,77
54758,30209,24
54759,48781,220
54760,46781,51
54761,30485,214
54762,11794,135
54763,46395,128
54764,20209,200
54765,25890,22
54766,22956,109
54767,21354,166
54768,39472,211
54769,39046,101
54770,13460,214
54771,18168,223
54772,37548,78
54773,34174,172
54774,33235,105
54775,22433,221
54776,22236,149
54777,4376,45
54778,40909,33
54779,7770,98
54780,4938,104
54781,192,55
54782,45492,69
54783,31165,138
54784,44786,205
54785,19161,90
54786,9758,175
54787,24380,169
54788,12122,111
54789,33430,42
54790,44960,224
54791,29281,150
54792,45806,93
54793,19212,152
54794,15273,150
54795,48413,77
54796,20429,24
54797,33747,96
54798,4326,50
54799,11694,24
54800,23652,17
54801,1405,159
54802,22243,189
54803,48561,126
54804,21263,227
54805,2994,153
54806,35073,35
54807,17927,42
54808,12661,220
54809,37710,141
54810,6632,91
54811,9231,213
54812,26901,182
54813,13313,109
54814,43923,52
54815,25420,57
54816,25513,220
54817,24867,142
54818,20843,100
54819,6587,144
54820,44516,152
54821,32120,231
54822,45742,103
54823,17487,23
54824,21457,184
54825,27100,49
54826,3810,174
54827,16566,123
54828,39329,109
54829,42674,193
54830,19597,6
54831,30633,219
54832,628,239
54833,777,21
54834,672,116
54835,17770,122
54836,16144,164
54837,8343,14
54838,18373,207
54839,6313,178
54840,20351,178
54841,9839,5
54842,38607,81
54843,1462,88
54844,4759,49
54845,20680,79
54846,24102,235
54847,43079,3
54848,27324,0
54849,35609,45
54850,3740,195
54851,37009,90
54852,7114,146
54853,13570,53
54854,19858,212
54855,4122,208
54856,12549,157
54857,43182,90
54858,11075,130
54859,21644,70
54860,49041,163
54861,26222,192
54862,20796,78
54863,32165,62
54864,11175,196
54865,47915,216
54866,23230,90
54867,17482,218
54868,36709,150
54869,43487,179
54870,41916,119
54871,19045,37
54872,29104,210
54873,42041,186
54874,12581,223
54875,16509,85
54876,11031,58
54877,12977,167
54878,25465,159
54879,5464,19
54880,21267,219
54881,18372,153
54882,37606,72
54883,15321,17
54884,15285,215
54885,46801,113
54886,25824,134
54887,10238,143
54888,5438,232
54889,42148,21
54890,358,191
54891,31522,28
54892,28015,139
54893,5202,168
54894,30841,144
54895,30112,199
54896,10656,228
54897,5052,71
54898,9179,119
54899,22344,32
54900,6578,6
54901,27036,39
54902,6549,108
54903,47691,67
54904,3710,217
54905,44100,239
54906,39911,78
54907,47192,91
54908,29227,34
54909,20648,199
54910,19201,196
54911,14206,224
54912,34394,225
54913,20306,130
54914,36151,113
54915,22766,147
54916,19906,79
54917,31555,223
54918,6362,132
54919,46323,195
54920,22358,174
54921,30499,142
54922,13292,5
54923,19204,67
54924,21327,123
54925,17724,171
54926,4152,105
54927,8815,235
54928,15575,33
54929,3696,49
54930,41037,53
54931,31952,235
54932,44132,184
54933,32318,126
54934,39555,23
54935,25868,46
54936,43148,223
54937,37631,238
54938,12791,14
54939,25579,60
54940,48755,37
54941,26266,167
54942,20648,173
54943,36907,44
54944,38924,207
54945,13565,147
54946,34056,34
54947,8330,142
54948,24426,97
54949,31815,55
54950,10096,79
54951,27151,183
54952,14200,86
54953,35516,207
54954,6763,85
54955,43529,47
54956,42808,92
54957,34747,4
54958,41416,29
54959,49094,189
54960,26633,169
54961,37196,15
54962,39660,177
54963,33825,213
54964,13011,106
54965,4297,20
54966,31911,175
54967,47136,2
54968,4672,37
54969,7732,139
54970,22681,189
54971,5900,111
54972,33732,162
54973,35602,64
54974,36451,17
54975,9099,1
54976,29282,235
54977,42650,162
54978,24345,2
54979,36629,144
54980,10986,17
54981,44113,146
54982,27304,87
54983,18664,120
54984,39106,166
54985,40506,203
54986,28178,76
54987,45287,180
54988,6918,167
54989,42955,98
54990,34893,128
54991,16423,188
54992,41400,224
54993,44147,18
54994,16158,47
54995,19099,238
54996,21738,55
54997,10643,70
54998,1586,107
54999,27452,36
55000,47376,178
55001,36936,74
55002,15768,76
55003,8169,206
55004,43385,163
55005,34306,195
55006,37830,198
55007,5592,218
55008,33883,151
55009,37954,136
55010,17894,211
55011,36259,1
55012,13526,170
55013,4504,66
55014,28336,125
55015,18589,142
55016,32386,61
55017,14333,174
55018,14846,24
55019,43630,159
55020,24423,124
55021,5320,196
55022,49079,66
55023,9006,230
55024,3681,74
55025,4335,53
55026,24600,18
55027,42443,165
55028,24219,56
55029,35916,97
55030,32090,140
55031,37370,117
55032,20227,123
55033,12885,49
55034,22535,89
55035,34518,117
55036,5110,230
55037,29027,184
55038,29207,173
55039,48725,193
55040,27089,109
55041,17800,204
55042,44898,194
55043,46821,68
55044,44681,54
55045,5013,213
55046,2999,51
55047,30877,67
55048,24814,47
55049,31887,232
55050,21179,191
55051,2229,90
55052,33745,11
55053,34377,156
55054,6697,58
55055,29054,159
55056,44038,168
55057,30021,193
55058,34701,16
55059,24821,114
55060,29631,10
55061,35058,229
55062,42252,49
55063,10152,124
55064,1128,5
55065,18892,115
55066,28598,238
55067,45565,11
55068,13525,153
55069,31429,98
55070,2645,65
55071,34251,205
55072,831,87
55073,1238,93
55074,29328,0
55075,11903,8
55076,26143,144
55077,25738,122
55078,38202,3
55079,15457,180
55080,6501,221
55081,38560,187
55082,29734,2
55083,48680,159
55084,23772,210
55085,24386,96
55086,4658,130
55087,24682,107
55088,49101,181
55089,36081,39
55090,45154,130
55091,1046,15
55092,11951,110
55093,20196,188
55094,15052,36
55095,25076,151
55096,4598,241
55097,27406,141
55098,22347,9
55099,28421,5
55100,2614,176
55101,17870,83
55102,22283,140
55103,24178,129
55104,48226,143
55105,3828,53
55106,24355,54
55107,21472,97
55108,5782,35
55109,9590,172
55110,9032,215
55111,14385,100
55112,5143,110
55113,16916,117
55114,38280,132
55115,39065,111
55116,48716,178
55117,23095,187
55118,15955,169
55119,6166,99
55120,31209,108
55121,10354,92
55122,14300,56
55123,10077,89
55124,36958,146
55125,11267,96
55126,47216,174
55127,18518,124
55128,39146,14
55129,10508,13
55130,25830,177
55131,38118,189
55132,34314,0
55133,40656,211
55134,43820,41
55135,36551,185
55136,29297,95
55137,29531,195
55138,15653,211
55139,38141,218
55140,6125,196
55141,39973,177
55142,10838,83
55143,5615,167
55144,35782,152
55145,8410,207
55146,43077,113
55147,556,159
55148,31495,93
55149,14679,200
55150,8504,96
55151,36472,156
55152,18006,77
55153,37298,186
55154,6426,148
55155,32752,128
55156,25869,166
55157,17203,87
55158,31926,122
55159,2168,85
55160,28925,212
55161,44043,190
55162,30662,53
55163,12761,85
55164,18827,186
55165,33632,94
55166,43861,50
55167,37922,77
55168,225,222
55169,617,144
55170,45891,25
55171,13239,102
55172,10227,209
55173,47495,231
55174,15604,217
55175,42635,102
55176,20230,234
55177,36009,135
55178,38718,76
55179,5501,179
55180,1397,36
55181,19467,235
55182,7003,32
55183,1429,26
55184,4889,199
55185,25876,73
55186,25838,130
55187,34173,125
55188,34271,140
55189,3927,59
55190,4539,223
55191,6566,2
55192,42605,121
55193,26029,160
55194,31843,15
55195,34007,31
55196,5053,4
55197,43069,137
55198,17295,207
55199,21969,194
55200,44365,232
55201,42322,233
55202,10905,93
55203,42476,158
55204,161,17
55205,19518,95
55206,39363,169
55207,14959,17
55208,16338,117
55209,45954,136
55210,21457,172
55211,40092,179
55212,16890,103
55213,7014,49
55214,45295,53
55215,25486,3
55216,26712,209
55217,34230,152
55218,3993,210
55219,15057,241
55220,5150,96
55221,5083,226
55222,24102,71
55223,2865,126
55224,19099,207
55225,42937,77
55226,21180,27
55227,23690,91
55228,2406,27
55229,30625,185
55230,43694,178
55231,1225,92
55232,47411,31
55233,31892,233
55234,16470,49
55235,17994,67
55236,40036,165
55237,16597,101
55238,21661,216
55239,31333,126
55240,11779,88
55241,31982,159
55242,12615,204
55243,21868,31
55244,35132,108
55245,43667,23
55246,11194,45
55247,14932,36
55248,20512,226
55249,38022,68
55250,1828,133
55251,17048,92
55252,25540,132
55253,2090,164
55254,26877,189
55255,36293,48
55256,17705,103
55257,13132,128
55258,36625,92
55259,20860,212
55260,13937,120
55261,17471,137
55262,36441,36
55263,23780,217
55264,21238,8
55265,34377,80
55266,20086,221
55267,17853,165
55268,30938,153
55269,3424,67
55270,4944,91
55271,29376,67
55272,20119,58
55273,22515,5
55274,42531,75
55275,6086,138
55276,36876,90
55277,2135,91
55278,39959,97
55279,4331,173
55280,30172,212
55281,44923,180
55282,31698,114
55283,18084,121
55284,2048,95
55285,36575,174
55286,3750,145
55287,28060,90
55288,2038,233
55289,31674,91
55290,27571,128
55291,537,149
55292,5983,75
55293,20021,22
55294,15096,54
55295,32338,172
55296,25750,158
55297,16657,232
55298,40032,10
55299,13534,172
55300,20874,68
55301,12386,117
55302,5227,62
55303,20915,187
55304,41545,82
55305,31891,80
55306,20684,49
55307,10767,37
55308,30606,16
55309,45422,194
55310,31275,195
55311,31548,173
55312,18415,213
55313,26803,235
55314,35030,239
55315,1649,137
55316,30186,108
55317,20767,66
55318,31558,133
55319,36837,8
55320,19242,119
55321,41076,117
55322,26674,71
55323,47713,173
55324,40803,130
55325,48832,51
55326,34970,183
55327,28551,239
55328,46174,175
55329,36475,2
55330,40027,153
55331,48236,39
55332,35597,80
55333,9271,83
55334,42415,93
55335,18808,64
55336,34767,173
55337,20035,189
55338,30833,66
55339,15105,56
55340,37497,189
55341,48575,216
55342,43021,91
55343,37305,65
55344,23773,66
55345,18687,80
55346,48885,45
55347,868,12
55348,38351,147
55349,44258,224
55350,12662,203
55351,10933,61
55352,13085,69
55353,10236,68
55354,29421,234
55355,29643,65
55356,12532,99
55357,48388,127
55358,47096,100
55359,8548,192
55360,20554,170
55361,47757,227
55362,46236,78
55363,8692,10
55364,8142,148
55365,39566,147
55366,48541,194
55367,13958,60
55368,33989,186
55369,610,192
55370,12700,129
55371,13277,13
55372,44411,213
55373,46959,73
55374,38540,35
55375,42779,139
55376,40348,80
55377,28088,102
55378,29975,20
55379,10932,135
55380,16809,84
55381,2750,235
55382,10773,11
55383,44918,125
55384,21646,237
55385,43879,155
55386,34233,132
55387,3479,90
55388,8151,93
55389,10859,38
55390,39808,54
55391,15266,113
55392,3311,240
55393,2436,58
55394,16223,114
55395,6332,110
55396,4589,242
55397,27432,220
55398,46790,11
55399,19098,50
55400,29308,158
55401,14075,187
55402,45098,201
55403,30785,190
55404,42291,31
55405,922,118
55406,40354,55
55407,6570,149
55408,44131,144
55409,34186,35
55410,48785,154
55411,10520,64
55412,44851,38
55413,40329,1
55414,19280,136
55415,3887,109
55416,2347,18
55417,36567,189
55418,38144,152
55419,48275,99
55420,6930,182
55421,26993,100
55422,34605,152
55423,14441,154
55424,15195,84
55425,10266,226
55426,4719,81
55427,3217,138
55428,12707,161
55429,27519,91
55430,7218,169
55431,3475,95
55432,37389,136
55433,32025,90
55434,18459,186
55435,44665,23
55436,48919,121
55437,34827,31
55438,45830,190
55439,19994,192
55440,18333,214
55441,23015,32
55442,34616,194
55443,24428,129
55444,10050,107
55445,14216,144
55446,26968,64
55447,43083,128
55448,24265,215
55449,42858,31
55450,21215,86
55451,17865,159
55452,24406,74
55453,13973,109
55454,47884,9
55455,19212,133
55456,5029,225
55457,12312,220
55458,20149,61
55459,20481,79
55460,46681,46
55461,13248,9
55462,24596,55
55463,45224,22
55464,6634,178
55465,21052,44
55466,357,78
55467,45708,3
55468,16339,67
55469,10712,20
55470,34231,28
55471,27480,94
55472,49130,219
55473,30379,24
55474,22164,1
55475,45578,206
55476,25957,160
55477,1828,220
55478,25052,129
55479,6814,119
55480,29994,105
55481,198,43
55482,42585,31
55483,13777,93
55484,21710,192
55485,2733,201
55486,48555,102
55487,44757,206
55488,37509,87
55489,13487,194
55490,37799,101
55491,38954,221
55492,36178,124
55493,2561,44
55494,21505,65
55495,20756,241
55496,3436,209
55497,20109,15
55498,4521,35
55499,8613,20
55500,5180,16
55501,29940,66
55502,7307,9
55503,25507,20
55504,10051,40
55505,23035,156
55506,47429,204
55507,44384,74
55508,19359,234
55509,19629,190
55510,32054,161
55511,18550,154
55512,42022,143
55513,36426,166
55514,5198,8
55515,29410,64
55516,45568,72
55517,21744,3
55518,25064,164
55519,39834,236
55520,33316,161
55521,43957,78
55522,46984,98
55523,48715,222
55524,37474,16
55525,5301,169
55526,2008,172
55527,27055,25
55528,36846,225
55529,5755,90
55530,42819,194
55531,2235,120
55532,627,168
55533,3786,184
55534,25554,150
55535,44932,190
55536,42532,136
55537,47757,18
55538,41844,49
55539,46106,168
55540,6632,47
55541,34791,114
55542,24064,91
55543,35716,181
55544,41749,226
55545,35091,216
55546,2547,69
55547,30610,225
55548,5389,49
55549,49128,15
55550,48317,226
55551,47941,7
55552,10665,127
55553,12433,55
55554,7419,110
55555,8737,128
55556,18204,89
55557,48334,224
55558,14295,229
55559,14833,214
55560,31578,38
55561,11629,203
55562,20883,66
55563,16013,57
55564,32870,87
55565,32942,51
55566,9997,202
55567,16065,83
55568,1253,109
55569,19870,143
55570,9943,72
55571,37423,16
55572,12632,15
55573,5132,36
55574,244,220
55575,18409,196
55576,7672,165
55577,18487,199
55578,46842,100
55579,11163,105
55580,20027,98
55581,22276,241
55582,29603,229
55583,44333,175
55584,13762,236
55585,12270,28
55586,26143,88
55587,43222,176
55588,36767,43
55589,517,58
55590,37543,54
55591,10712,15
55592,14553,103
55593,17305,228
55594,8894,119
55595,25350,233
55596,16162,13
55597,45591,222
55598,1039,162
55599,40443,228
55600,17578,152
55601,37255,149
55602,30189,233
55603,12464,114
55604,13667,202
55605,14415,170
55606,42842,186
55607,4892,200
55608,47026,232
55609,43774,122
55610,1589,227
55611,26369,195
55612,14394,130
55613,25061,124
55614,23808,197
55615,30586,136
55616,36045,149
55617,48443,51
55618,8946,28
55619,8386,227
55620,41978,106
55621,14961,169
55622,5941,109
55623,2037,220
55624,2142,41
55625,20150,78
55626,20879,212
55627,10207,225
55628,43416,179
55629,8858,59
55630,10834,159
55631,17744,39
55632,36895,35
55633,31125,230
55634,13059,113
55635,17665,70
55636,3090,189
55637,47872,57
55638,39389,83
55639,3444,215
55640,435,27
55641,44538,11
55642,43305,131
55643,14693,134
55644,32030,127
55645,25064,225
55646,22066,64
55647,26983,159
55648,18256,220
55649,35771,232
55650,4470,60
55651,33123,235
55652,22808,45
55653,27296,104
55654,35751,78
55655,35238,218
55656,12674,29
55657,20344,130
55658,33738,119
55659,34178,74
55660,6089,56
55661,18872,6
55662,14978,154
55663,29059,131
55664,18075,76
55665,20214,154
55666,18227,3
55667,4796,82
55668,9396,96
55669,1906,181
55670,47740,160
55671,36350,35
55672,10842,189
55673,22288,29
55674,13074,148
55675,29243,194
55676,41965,30
55677,32463,225
55678,3883,92
55679,13553,60
55680,7510,107
55681,23898,10
55682,14932,56
55683,32832,7
55684,3944,31
55685,7968,200
55686,672,72
55687,39569,83
55688,40790,16
55689,14617,61
55690,45041,23
55691,27033,135
55692,35471,90
55693,874,124
55694,23221,13
55695,25103,23
55696,12521,120
55697,40600,173
55698,49046,9
55699,19461,136
55700,46151,98
55701,36532,127
55702,18986,161
55703,46562,182
55704,46104,32
55705,15709,62
55706,15920,114
55707,459,103
55708,25016,92
55709,42091,117
55710,39516,150
55711,12064,63
55712,31538,143
55713,26313,138
55714,20922,17
55715,30887,97
55716,8858,132
55717,32591,53
55718,19416,102
55719,3762,172
55720,13706,168
55721,6628,133
55722,44634,10
55723,10287,26
55724,44228,205
55725,30365,146
55726,36929,10
55727,20349,171
55728,184,55
55729,46650,208
55730,37899,7
55731,22083,51
55732,4736,21
55733,25178,21
55734,12998,106
55735,25471,9
55736,596,17
55737,24963,100
55738,9307,49
55739,14139,131
55740,48030,24
55741,35847,198
55742,1821,239
55743,29298,45
55744,35845,175
55745,38213,52
55746,46976,131
55747,34238,176
55748,26227,71
55749,4121,49
55750,35178,21
55751,15142,208
55752,40301,107
55753,41344,101
55754,42685,181
55755,17982,140
55756,24406,167
55757,18709,172
55758,17816,5
55759,12444,154
55760,48579,214
55761,36670,9
55762,38716,230
55763,41961,129
55764,6800,113
55765,33550,50
55766,10341,73
55767,49044,98
55768,32622,151
55769,40977,226
55770,19683,204
55771,24488,45
55772,13602,24
55773,25064,139
55774,10283,200
55775,4816,159
55776,24887,177
55777,19794,219
55778,41047,185
55779,38859,222
55780,18378,148
55781,40866,224
55782,41392,219
55783,15552,68
55784,1030,227
55785,48852,148
55786,26910,169
55787,26994,239
55788,8517,225
55789,15713,217
55790,38653,111
55791,11934,233
55792,41701,0
55793,38509,155
55794,19922,112
55795,25276,1
55796,22571,156
55797,21028,142
55798,9173,195
55799,11457,65
55800,46190,82
55801,43693,124
55802,3664,22
55803,6317,157
55804,34011,15
55805,26552,111
55806,6962,209
55807,28178,95
55808,11715,170
55809,24480,80
55810,12132,31
55811,3299,64
55812,4490,136
55813,15518,8
55814,11264,125
55815,38217,38
55816,27380,228
55817,25222,102
55818,32609,120
55819,23434,180
55820,45912,235
55821,23311,227
55822,38585,26
55823,48649,75
55824,21423,157
55825,15996,5
55826,41300,20
55827,48253,235
55828,8396,11
55829,20459,202
55830,10542,231
55831,28168,195
55832,34354,67
55833,6233,196
55834,17195,32
55835,14463,164
55836,8726,68
55837,13964,232
55838,8980,56
55839,33694,97
55840,34657,217
55841,5865,109
55842,32715,209
55843,4489,204
55844,28857,166
55845,11696,60
55846,27773,75
55847,48,123
55848,32965,61
55849,36619,133
55850,17883,141
55851,21805,140
55852,48958,98
55853,24376,104
55854,43798,145
55855,10820,98
55856,568,10
55857,24927,71
55858,19265,155
55859,2087,183
55860,24404,213
55861,21858,131
55862,27287,133
55863,46354,98
55864,8381,139
55865,32193,33
55866,27105,76
55867,34437,115
55868,6119,89
55869,853,58
55870,43685,58
55871,32255,179
55872,45150,120
55873,22152,48
55874,14886,18
55875,6137,200
55876,11642,110
55877,47944,133
55878,14064,2
55879,26050,112
55880,28207,188
55881,16022,151
55882,23399,4
55883,14388,165
55884,26552,181
55885,1235,68
55886,46729,79
55887,8686,115
55888,1507,46
55889,44088,113
55890,30343,126
55891,19533,180
55892,38660,124
55893,38558,83
55894,43130,172
55895,29819,52
55896,20851,159
55897,39301,194
55898,43004,125
55899,45565,195
55900,44898,36
55901,43963,0
55902,1166,127
55903,29270,212
55904,4535,222
55905,13741,171
55906,573,18
55907,20198,118
55908,32198,114
55909,30672,0
55910,20989,100
55911,1135,216
55912,35958,141
55913,7510,52
55914,5897,193
55915,27401,82
55916,7359,60
55917,44063,121
55918,34208,202
55919,44341,107
55920,5393,188
55921,34866,58
55922,37447,214
55923,38830,217
55924,7874,213
55925,30777,174
55926,7233,229
55927,36788,239
55928,46746,134
55929,1298,6
55930,47992,190
55931,17676,71
55932,47660,81
55933,6804,20
55934,10655,227
55935,43230,181
55936,7394,142
55937,3911,203
55938,15558,25
55939,43669,125
55940,8980,114
55941,37941,89
55942,2946,9
55943,3441,157
55944,18742,111
55945,14352,67
55946,11931,124
55947,36361,145
55948,19046,33
55949,29912,171
55950,48173,156
55951,11112,76
55952,39203,239
55953,41960,126
55954,43030,49
55955,5858,32
55956,40984,119
55957,41847,127
55958,28530,125
55959,11454,46
55960,37403,175
55961,30212,31
55962,1744,191
55963,16603,117
55964,38823,41
55965,23223,147
55966,32766,147
55967,35818,233
55968,7817,20
55969,22326,15
55970,2828,232
55971,3243,210
55972,18148,138
55973,31949,96
55974,48975,174
55975,9936,91
55976,871,116
55977,6815,46
55978,22342,58
55979,6011,241
55980,5508,105
